horizontal segments,vertical segments,runtime(ms)
1,50800,15.724897384643555
1,60300,23.52619171142578
1,28500,10.977506637573242
1,9200,4.394769668579102
1,32100,10.570764541625977
1,52800,16.93868637084961
1,92500,30.223369598388672
1,25600,7.506608963012695
1,92000,33.231496810913086
1,32500,10.561704635620117
1,41300,12.564659118652344
1,62400,22.353172302246094
1,14200,6.804466247558594
1,91500,30.165672302246094
1,51600,17.477989196777344
1,19900,6.531000137329102
1,34400,12.614727020263672
1,76100,22.878408432006836
1,50900,15.239238739013672
1,6900,2.4902820587158203
1,10100,3.880023956298828
1,14900,6.173610687255859
1,50000,14.43791389465332
1,48400,15.628337860107422
1,42300,14.976978302001953
1,89600,26.163816452026367
1,77100,26.71337127685547
1,25400,8.545875549316406
1,33600,15.25115966796875
1,14000,6.205558776855469
1,81300,23.926496505737305
1,35100,13.036727905273438
1,9000,3.9713382720947266
1,47700,18.44501495361328
1,21400,6.824493408203125
1,42200,13.782501220703125
1,35300,10.532140731811523
1,66200,20.923852920532227
1,17700,6.114721298217773
1,94100,30.488967895507812
1,8400,4.165410995483398
1,84300,24.542570114135742
1,44600,13.713359832763672
1,64000,22.789716720581055
1,39400,14.323711395263672
1,58000,17.132997512817383
1,85600,29.770374298095703
1,39900,11.661529541015625
1,10400,3.826618194580078
1,41500,12.358665466308594
1,98100,32.068729400634766
1,5700,3.2689571380615234
1,61500,17.661333084106445
1,69300,22.094249725341797
1,77400,23.52738380432129
1,92200,26.475191116333008
1,17200,7.5702667236328125
1,66300,26.751279830932617
1,49700,13.916254043579102
1,83500,24.916410446166992
1,49500,15.511751174926758
1,16600,6.526470184326172
1,12800,4.446744918823242
1,69200,23.860454559326172
1,54800,18.892288208007812
1,50400,15.299797058105469
1,85000,24.56808090209961
1,10000,4.21595573425293
1,68000,28.372526168823242
1,81100,33.88023376464844
1,34700,10.719537734985352
1,95100,29.16574478149414
1,75100,24.880409240722656
1,23300,8.468151092529297
1,58700,25.45952796936035
1,56300,16.265153884887695
1,72700,23.641586303710938
1,27600,9.844541549682617
1,96600,26.546716690063477
1,20300,7.3604583740234375
1,58100,16.48235321044922
1,29500,10.955095291137695
1,13800,5.7468414306640625
1,10700,3.5386085510253906
1,60400,19.378185272216797
1,59500,18.950223922729492
1,43900,13.296842575073242
1,43500,18.345117568969727
1,76500,23.10943603515625
1,1200,1.4677047729492188
1,11000,4.868268966674805
1,30500,9.774446487426758
1,49100,14.630556106567383
1,46900,14.88184928894043
1,94300,27.240514755249023
1,45500,14.80412483215332
1,22800,10.210037231445312
1,54000,15.464067459106445
1,11200,5.306720733642578
1,73700,25.08234977722168
1,81700,33.80084037780762
1,97600,30.93695640563965
1,35200,10.65826416015625
1,95600,28.93519401550293
1,20500,7.04503059387207
1,26900,10.315656661987305
1,24400,9.897708892822266
1,14700,5.555391311645508
1,85700,24.809837341308594
1,23800,7.088899612426758
1,35700,13.529300689697266
1,99200,30.140399932861328
1,78200,22.781848907470703
1,93100,28.412818908691406
1,5100,2.1910667419433594
1,67700,20.795106887817383
1,57100,18.18704605102539
1,77900,22.321701049804688
1,11500,5.383968353271484
1,71700,20.57361602783203
1,25800,9.305953979492188
1,27800,12.227535247802734
1,10500,3.7949085235595703
1,55400,17.519235610961914
1,200,1.0859966278076172
1,81800,24.046897888183594
1,72900,23.546457290649414
1,95700,27.257919311523438
1,94600,33.92601013183594
1,20400,6.813526153564453
1,51900,16.363859176635742
1,55200,16.940832138061523
1,61600,19.071578979492188
1,68100,22.83620834350586
1,70400,22.43208885192871
1,92600,28.972387313842773
1,46500,16.76344871520996
1,93400,28.597116470336914
1,2400,1.8146038055419922
1,77200,28.751611709594727
1,33500,14.406681060791016
1,89800,34.441471099853516
1,83000,27.55594253540039
1,77600,26.393651962280273
1,50500,16.910791397094727
1,57600,19.307851791381836
1,50200,14.586925506591797
1,42100,12.384653091430664
1,32000,14.051198959350586
1,56400,16.015291213989258
1,54500,20.61748504638672
1,42000,14.632701873779297
1,35000,12.602806091308594
1,81600,24.007081985473633
1,7200,3.3915042877197266
1,84500,27.551651000976562
1,5600,2.8371810913085938
1,28300,9.477853775024414
1,7000,3.6134719848632812
1,43800,13.369083404541016
1,65600,21.131277084350586
1,32700,9.728670120239258
1,62900,19.131898880004883
1,79700,26.738405227661133
1,54600,16.688823699951172
1,80500,29.471397399902344
1,400,0.9613037109375
1,6200,3.341197967529297
1,55000,19.130945205688477
1,90200,25.878190994262695
1,86800,25.891542434692383
1,87100,32.31954574584961
1,55500,17.119884490966797
1,98400,27.548789978027344
1,99100,28.858423233032227
1,36700,12.521028518676758
1,52100,19.620656967163086
1,55100,16.092777252197266
1,2900,2.0294189453125
1,52400,19.784212112426758
1,47800,15.6097412109375
1,99600,30.949115753173828
1,57200,16.885757446289062
1,86500,24.873971939086914
1,81000,22.931575775146484
1,33300,15.241622924804688
1,94900,32.129526138305664
1,74200,22.670984268188477
1,91300,30.317306518554688
1,90100,38.57922554016113
1,38800,13.932466506958008
1,98600,37.5978946685791
1,32900,10.599136352539062
1,10900,5.316257476806641
1,65200,24.63364601135254
1,67900,24.605989456176758
1,94000,31.490564346313477
1,59600,20.586490631103516
1,75800,25.101900100708008
1,23500,10.602712631225586
1,26400,9.66334342956543
1,43400,18.950700759887695
1,53300,19.367218017578125
1,29200,12.482166290283203
1,63800,21.84891700744629
1,66400,25.21514892578125
1,48800,19.852399826049805
1,75200,27.580738067626953
1,26600,7.847070693969727
1,7300,3.2601356506347656
1,14400,6.746530532836914
1,59900,20.844221115112305
1,34200,15.315055847167969
1,96000,30.217647552490234
1,69400,23.91791343688965
1,700,1.018524169921875
1,78400,26.968955993652344
1,69600,24.04332160949707
1,2800,2.042055130004883
1,18900,8.743762969970703
1,90800,30.228137969970703
1,36100,14.716148376464844
1,41600,12.760639190673828
1,19600,6.294012069702148
1,87800,29.047012329101562
1,64600,20.104408264160156
1,25200,8.687973022460938
1,99700,28.679609298706055
1,83600,24.599552154541016
1,71100,21.925687789916992
1,44700,16.732454299926758
1,70000,22.52793312072754
1,65800,20.894765853881836
1,18100,6.500005722045898
1,5900,2.889871597290039
1,46800,14.718770980834961
1,61900,20.102262496948242
1,19800,6.1817169189453125
1,84600,28.5794734954834
1,66000,19.252777099609375
1,24600,11.022567749023438
1,12400,5.194902420043945
1,53200,19.345760345458984
1,41000,14.154911041259766
1,9400,4.116535186767578
1,72500,24.970293045043945
1,6300,3.3130645751953125
1,26000,11.188745498657227
1,78500,23.448467254638672
1,45700,16.81685447692871
1,96700,33.075809478759766
1,46100,16.704320907592773
1,26100,8.353710174560547
1,27200,11.010408401489258
1,71900,21.06308937072754
1,87300,24.965286254882812
1,69100,28.971195220947266
1,77000,22.22585678100586
1,36800,12.63737678527832
1,54100,22.03536033630371
1,4600,2.518177032470703
1,75700,23.83899688720703
1,93200,26.14450454711914
1,96200,33.19549560546875
1,49200,14.177322387695312
1,85500,24.273157119750977
1,53600,21.43073081970215
1,50300,17.33255386352539
1,88500,28.70345115661621
1,48500,16.73579216003418
1,3200,1.9752979278564453
1,54700,24.61385726928711
1,11600,5.67317008972168
1,3600,2.4383068084716797
1,63300,21.420001983642578
1,23000,10.154247283935547
1,6700,3.405332565307617
1,64400,19.18506622314453
1,2500,1.8086433410644531
1,52000,16.34383201599121
1,37100,11.393547058105469
1,87000,30.219078063964844
1,21600,9.161710739135742
1,55700,21.017789840698242
1,56700,17.277240753173828
1,59400,18.50104331970215
1,79100,26.22675895690918
1,58300,19.95372772216797
1,58200,16.238927841186523
1,21200,9.397029876708984
1,13300,4.77147102355957
1,44100,18.403291702270508
1,26700,8.861541748046875
1,73000,26.07560157775879
1,11100,4.562139511108398
1,900,1.2850761413574219
1,27300,11.749267578125
1,38700,14.021873474121094
1,96100,28.444290161132812
1,58600,22.622108459472656
1,99800,32.15909004211426
1,5800,2.4361610412597656
1,82300,24.02472496032715
1,12500,5.239963531494141
1,64300,24.507522583007812
1,37200,13.081550598144531
1,39700,13.668298721313477
1,35900,12.889862060546875
1,11700,5.823612213134766
1,74900,22.071361541748047
1,7700,4.035234451293945
1,51400,17.275571823120117
1,47200,16.54815673828125
1,70900,22.69268035888672
1,27900,9.884119033813477
1,86000,33.73980522155762
1,18000,6.829738616943359
1,49000,18.439769744873047
1,10300,4.596948623657227
1,28600,9.023666381835938
1,83800,27.870893478393555
1,91000,26.0009765625
1,22300,9.793281555175781
1,98900,30.70211410522461
1,75900,22.510051727294922
1,8300,3.0164718627929688
1,42600,13.953924179077148
1,80000,26.601791381835938
1,32300,12.361288070678711
1,7500,3.7698745727539062
1,29800,10.630607604980469
1,47000,15.906095504760742
1,26200,11.775493621826172
1,26500,9.876251220703125
1,90600,30.543088912963867
1,90700,33.68353843688965
1,44200,13.315677642822266
1,73800,23.8950252532959
1,61100,17.745256423950195
1,20800,9.443283081054688
1,31300,10.600805282592773
1,89300,31.352519989013672
1,74500,21.791934967041016
1,19000,7.185935974121094
1,43600,13.774871826171875
1,36900,16.382217407226562
1,44300,15.433073043823242
1,31000,10.663986206054688
1,23700,8.404731750488281
1,20900,9.516239166259766
1,25300,8.231639862060547
1,31800,13.994455337524414
1,57300,20.153522491455078
1,89000,27.354955673217773
1,86700,27.451515197753906
1,9800,4.941463470458984
1,24900,9.932994842529297
1,5000,2.9807090759277344
1,74000,22.034406661987305
1,53100,18.3563232421875
1,46300,16.193151473999023
1,37000,16.000747680664062
1,11400,5.215883255004883
1,53500,19.65045928955078
1,62100,21.431446075439453
1,11300,5.7163238525390625
1,4100,2.3598670959472656
1,21500,7.185935974121094
1,30100,9.574413299560547
1,48600,14.26076889038086
1,16900,7.578372955322266
1,37600,12.112617492675781
1,4400,2.589702606201172
1,82800,27.464866638183594
1,32400,14.128684997558594
1,75300,25.057554244995117
1,36600,16.450166702270508
1,68800,24.397850036621094
1,94500,29.241085052490234
1,51100,15.456438064575195
1,63500,22.272586822509766
1,22100,6.801605224609375
1,15000,7.048368453979492
1,48900,15.746355056762695
1,45800,15.877962112426758
1,91400,29.588937759399414
1,13200,4.655122756958008
1,25100,8.931636810302734
1,34100,14.977455139160156
1,51200,16.801118850708008
1,59700,17.261981964111328
1,62800,19.09780502319336
1,75600,22.798776626586914
1,3400,2.3894309997558594
1,35500,11.919975280761719
1,5200,2.956867218017578
1,39100,11.252164840698242
1,11800,4.906892776489258
1,48200,14.161109924316406
1,91900,30.947208404541016
1,62200,18.063068389892578
1,28400,8.90207290649414
1,800,1.2645721435546875
1,95800,27.36806869506836
1,49800,15.667915344238281
1,46700,19.63639259338379
1,15700,5.738258361816406
1,93500,27.336835861206055
1,40600,11.259317398071289
1,58900,23.360729217529297
1,95500,31.518220901489258
1,56900,19.23203468322754
1,20200,6.539583206176758
1,40000,12.33363151550293
1,66900,19.119739532470703
1,14800,5.472898483276367
1,85900,35.47096252441406
1,80700,25.281429290771484
1,51300,17.998695373535156
1,99000,28.140783309936523
1,43200,13.075113296508789
1,1500,1.4376640319824219
1,86200,28.741836547851562
1,95200,29.844999313354492
1,57000,16.566038131713867
1,24300,8.923530578613281
1,35800,10.731935501098633
1,51700,15.368223190307617
1,80800,25.905370712280273
1,80300,25.584936141967773
1,18200,6.428003311157227
1,20000,9.220600128173828
1,81200,27.687788009643555
1,15300,5.741119384765625
1,98700,31.987905502319336
1,17900,8.289337158203125
1,37800,15.099525451660156
1,67400,21.790742874145508
1,5300,3.1201839447021484
1,78900,22.98569679260254
1,48100,13.726472854614258
1,18800,7.726192474365234
1,84700,27.92191505432129
1,48700,16.359806060791016
1,60500,19.490957260131836
1,42900,14.669179916381836
1,92300,29.110431671142578
1,67100,20.32184600830078
1,83300,29.424428939819336
1,1300,1.6279220581054688
1,36300,14.176368713378906
1,67000,23.311138153076172
1,33000,10.968923568725586
1,29700,10.08915901184082
1,65700,22.858619689941406
1,8200,3.1528472900390625
1,83100,28.88774871826172
1,94700,31.13079071044922
1,13900,5.44428825378418
1,68300,20.08819580078125
1,2000,1.6968250274658203
1,72000,21.200180053710938
1,56100,18.74685287475586
1,89500,32.31477737426758
1,44900,19.217491149902344
1,91200,37.13631629943848
1,78100,23.995637893676758
1,90000,26.40080451965332
1,16700,5.156993865966797
1,94800,28.71394157409668
1,95400,30.687570571899414
1,98800,32.77158737182617
1,24200,7.182836532592773
1,83900,24.80792999267578
1,14300,6.674051284790039
1,10200,5.0029754638671875
1,92800,28.800010681152344
1,15100,6.958484649658203
1,93900,32.868146896362305
1,63100,25.318384170532227
1,8700,4.354953765869141
1,89700,33.144474029541016
1,31500,10.66899299621582
1,69900,21.181821823120117
1,7900,4.096031188964844
1,91800,26.54242515563965
1,25700,8.001565933227539
1,59800,17.389535903930664
1,23400,7.725238800048828
1,74400,22.743701934814453
1,19100,6.789922714233398
1,38000,12.029409408569336
1,46400,15.861988067626953
1,64500,23.569345474243164
1,73200,26.417970657348633
1,59200,25.548458099365234
1,47100,13.500213623046875
1,22000,6.920099258422852
1,61700,17.582416534423828
1,29100,9.227752685546875
1,50100,15.25568962097168
1,64800,22.15862274169922
1,73300,22.756576538085938
1,20600,7.802724838256836
1,17800,7.248640060424805
1,77800,24.871349334716797
1,30800,10.324478149414062
1,26300,10.561227798461914
1,53800,16.42894744873047
1,79400,23.51069450378418
1,37700,12.686967849731445
1,61300,19.57225799560547
1,10600,5.068778991699219
1,49300,14.310598373413086
1,67300,23.34117889404297
1,75400,23.059368133544922
1,40100,14.057397842407227
1,29900,13.504266738891602
1,83700,25.966882705688477
1,54400,18.692731857299805
1,21100,8.128881454467773
1,49600,21.722793579101562
1,97900,36.80872917175293
1,57400,16.90196990966797
1,21900,8.149862289428711
1,87500,26.308774948120117
1,76800,26.149749755859375
1,21800,7.707357406616211
1,89900,28.244733810424805
1,86300,26.13997459411621
1,31400,9.972572326660156
1,60800,20.293235778808594
1,17000,6.405115127563477
1,70200,25.557279586791992
1,30700,13.632774353027344
1,39000,13.67044448852539
1,86600,32.5927734375
1,25900,8.781909942626953
1,71000,22.811412811279297
1,61400,21.335601806640625
1,37300,15.303373336791992
1,22200,9.001493453979492
1,55600,17.017841339111328
1,78600,22.694826126098633
1,53000,15.363454818725586
1,38200,11.796712875366211
1,17500,6.336450576782227
1,13700,6.42704963684082
1,27000,9.15670394897461
1,62700,20.63131332397461
1,82600,24.68132972717285
1,48300,14.61935043334961
1,100000,39.90674018859863
1,52300,17.15993881225586
1,57900,16.277551651000977
1,29600,8.854150772094727
1,54900,21.167993545532227
1,49900,15.096426010131836
1,6800,3.3113956451416016
1,69700,24.82295036315918
1,76000,25.99167823791504
1,63200,20.447969436645508
1,57800,24.214744567871094
1,98300,30.400514602661133
1,64900,18.583297729492188
1,8100,3.4332275390625
1,19300,8.94308090209961
1,51800,15.046358108520508
1,80100,25.29740333557129
1,82900,30.75885772705078
1,62300,18.000125885009766
1,1800,1.6918182373046875
1,28000,12.325763702392578
1,59300,18.162012100219727
1,4000,2.462148666381836
1,30400,9.0484619140625
1,37400,11.673927307128906
1,82100,25.191545486450195
1,92900,27.39739418029785
1,82700,24.904251098632812
1,72300,22.806644439697266
1,63600,20.85590362548828
1,36000,12.106657028198242
1,88000,25.908946990966797
1,42800,15.011787414550781
1,67600,22.652626037597656
1,17300,5.2032470703125
1,84900,24.497509002685547
1,34500,13.094663619995117
1,79600,27.36186981201172
1,92100,31.763792037963867
1,24000,10.685920715332031
1,77300,23.25296401977539
1,60100,18.807411193847656
1,3900,2.4368762969970703
1,71800,22.211551666259766
1,88300,25.334835052490234
1,10800,3.9839744567871094
1,19200,6.684541702270508
1,23900,8.993387222290039
1,52200,17.793655395507812
1,55800,18.61262321472168
1,16200,7.300853729248047
1,97300,32.30762481689453
1,90300,26.743650436401367
1,68700,23.865699768066406
1,8600,4.135370254516602
1,24100,9.270906448364258
1,42400,17.12179183959961
1,30000,10.462760925292969
1,45900,13.536214828491211
1,89100,27.28867530822754
1,90900,26.73172950744629
1,95300,29.877901077270508
1,6000,3.438234329223633
1,95000,34.76834297180176
1,33800,11.545896530151367
1,85300,31.420230865478516
1,6100,3.287076950073242
1,24500,10.694503784179688
1,38400,11.884689331054688
1,93600,30.61985969543457
1,3000,2.0170211791992188
1,16800,8.033275604248047
1,93700,34.12914276123047
1,70800,22.75371551513672
1,56500,21.225690841674805
1,2700,1.8978118896484375
1,43700,15.496969223022461
1,94400,32.286882400512695
1,80900,26.60083770751953
1,16500,5.501747131347656
1,96400,31.849145889282227
1,1700,1.5287399291992188
1,77500,24.791479110717773
1,7800,4.0721893310546875
1,66700,21.401643753051758
1,74300,25.998353958129883
1,12100,4.665851593017578
1,87700,33.631086349487305
1,31700,10.88714599609375
1,96800,28.748035430908203
